Date,adidas AG,ALLIANZ SE-REG,AIRBUS SE,BASF SE,BAYER AG-REG,BEIERSDORF AG,BAYERISCHE MOTOREN WERKE AG_,BRENNTAG SE,COMMERZBANK AG,CONTINENTAL AG,COVESTRO AG,MERCEDES-BENZ GROUP AG,DAIMLER TRUCK HOLDING AG,DELIVERY HERO SE,DEUTSCHE BANK AG-REGISTERED,Deutsche Boerse AG_,Deutsche Post AG,DEUTSCHE TELEKOM AG-REG,E.ON SE,FRESENIUS SE & CO KGAA,FRESENIUS MEDICAL CARE AG &,HANNOVER RUECK SE,HEIDELBERGCEMENT AG,HELLOFRESH SE,Henkel AG & Co KGaA,INFINEON TECHNOLOGIES AG,MUENCHENER RUECKVER AG-REG,MTU AERO ENGINES AG,DR ING HC F PORSCHE AG,PUMA SE,QIAGEN N.V.,RHEINMETALL AG,RWE AG,SAP AG,SARTORIUS AG-VORZUG,SIEMENS AG-REG,SIEMENS HEALTHINEERS AG,SIEMENS ENERGY AG,SYMRISE AG,VONOVIA SE,VOLKSWAGEN AG-PREF,ZALANDO SE
2023-02-13,0.0,0.0,-0.375,0.38095238095238093,1.0,1.0,-0.5888888888888889,0.0,0.0,0.0,0.0,-0.38095238095238093,0.0,0.0,-0.5,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4107142857142857,0.0,0.0,0.0,-1.0,-0.125,0.0,-0.047619047619047616,0.0,0.0,0.0,0.0,-1.0,0.0
2023-02-14,0.0,1.0,0.33333333333333337,-0.5,1.0,0.0,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.7916666666666666,0.0
2023-02-15,0.0,0.0,1.0,-0.90625,1.0,0.0,0.3111111111111111,0.0,1.0,1.0,0.0,-0.175,0.0,0.0,-0.2916666666666667,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.9375,0.0625,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0
2023-02-16,0.0,0.0,0.0,-0.03125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,-0.9166666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,-1.0,0.0,0.0,0.0625,0.9285714285714286,0.8571428571428571,0.0,1.0,0.4761904761904762,0.0
2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,-0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,0.5,0.0,-1.0,-0.9375,0.0
2023-02-20,0.0,0.0,0.0,-0.125,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,1.0,0.0
2023-02-21,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.4166666666666667,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.025,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.5,0.0
2023-02-22,0.0,0.0,1.0,-0.4375,1.0,0.0,-0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2916666666666667,-0.20833333333333334,1.0
2023-02-23,-1.0,0.0,-0.325,-0.3148148148148148,-0.375,0.0,-1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8125,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.0,0.0,0.0,0.0,-0.4166666666666667,0.0
2023-02-24,0.0,-0.5,0.675,-0.9375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.6666666666666667,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8125,-0.9047619047619048,-1.0
